[2026-06-10T00:29:03.958+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.959+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/connections.py", line 53, in open
[2026-06-10T00:29:03.959+0000] {subprocess.py:93} INFO -     connection.handle = cls._ENV.handle()
[2026-06-10T00:29:03.959+0000] {subprocess.py:93} INFO -                         ^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.960+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/environments/local.py", line 75, in handle
[2026-06-10T00:29:03.960+0000] {subprocess.py:93} INFO -     self.conn = self.initialize_db(self.creds, self._plugins)
[2026-06-10T00:29:03.960+0000] {subprocess.py:93} INFO -                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.960+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/environments/__init__.py", line 159, in initialize_db
[2026-06-10T00:29:03.961+0000] {subprocess.py:93} INFO -     conn = duckdb.connect(creds.path, read_only=False, config=config)
[2026-06-10T00:29:03.961+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.961+0000] {subprocess.py:93} INFO - _duckdb.IOException: IO Error: Could not set lock on file "/opt/***/data/warehouse.duckdb": Conflicting lock is held in /usr/local/bin/python3.12 (PID 824). See also https://duckdb.org/docs/stable/connect/concurrency
[2026-06-10T00:29:03.961+0000] {subprocess.py:93} INFO - 
[2026-06-10T00:29:03.962+0000] {subprocess.py:93} INFO - During handling of the above exception, another exception occurred:
[2026-06-10T00:29:03.962+0000] {subprocess.py:93} INFO - 
[2026-06-10T00:29:03.962+0000] {subprocess.py:93} INFO - Traceback (most recent call last):
[2026-06-10T00:29:03.962+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/connections.py", line 95, in exception_handler
[2026-06-10T00:29:03.963+0000] {subprocess.py:93} INFO -     yield
[2026-06-10T00:29:03.963+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/base/impl.py", line 1357, in execute_macro
[2026-06-10T00:29:03.963+0000] {subprocess.py:93} INFO -     result = macro_function(**kwargs)
[2026-06-10T00:29:03.963+0000] {subprocess.py:93} INFO -              ^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.964+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt_common/clients/jinja.py", line 427, in __call__
[2026-06-10T00:29:03.964+0000] {subprocess.py:93} INFO -     return self.call_macro(*args, **kwargs)
[2026-06-10T00:29:03.964+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.964+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt_common/clients/jinja.py", line 395, in call_macro
[2026-06-10T00:29:03.965+0000] {subprocess.py:93} INFO -     return macro(*args, **kwargs)
[2026-06-10T00:29:03.965+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.965+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 770, in __call__
[2026-06-10T00:29:03.966+0000] {subprocess.py:93} INFO -     return self._invoke(arguments, autoescape)
[2026-06-10T00:29:03.966+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.966+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 784, in _invoke
[2026-06-10T00:29:03.967+0000] {subprocess.py:93} INFO -     rv = self._func(*arguments)
[2026-06-10T00:29:03.967+0000] {subprocess.py:93} INFO -          ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.967+0000] {subprocess.py:93} INFO -   File "<template>", line 20, in macro
[2026-06-10T00:29:03.968+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/sandbox.py", line 401, in call
[2026-06-10T00:29:03.968+0000] {subprocess.py:93} INFO -     return __context.call(__obj, *args, **kwargs)
[2026-06-10T00:29:03.968+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.969+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 303, in call
[2026-06-10T00:29:03.969+0000] {subprocess.py:93} INFO -     return __obj(*args, **kwargs)
[2026-06-10T00:29:03.969+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.969+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/clients/jinja.py", line 82, in __call__
[2026-06-10T00:29:03.970+0000] {subprocess.py:93} INFO -     return self.call_macro(*args, **kwargs)
[2026-06-10T00:29:03.970+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.970+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt_common/clients/jinja.py", line 395, in call_macro
[2026-06-10T00:29:03.971+0000] {subprocess.py:93} INFO -     return macro(*args, **kwargs)
[2026-06-10T00:29:03.971+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.971+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 770, in __call__
[2026-06-10T00:29:03.971+0000] {subprocess.py:93} INFO -     return self._invoke(arguments, autoescape)
[2026-06-10T00:29:03.972+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.972+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 784, in _invoke
[2026-06-10T00:29:03.972+0000] {subprocess.py:93} INFO -     rv = self._func(*arguments)
[2026-06-10T00:29:03.972+0000] {subprocess.py:93} INFO -          ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.973+0000] {subprocess.py:93} INFO -   File "<template>", line 50, in macro
[2026-06-10T00:29:03.973+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/sandbox.py", line 401, in call
[2026-06-10T00:29:03.973+0000] {subprocess.py:93} INFO -     return __context.call(__obj, *args, **kwargs)
[2026-06-10T00:29:03.973+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.974+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 303, in call
[2026-06-10T00:29:03.974+0000] {subprocess.py:93} INFO -     return __obj(*args, **kwargs)
[2026-06-10T00:29:03.974+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.974+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/clients/jinja.py", line 82, in __call__
[2026-06-10T00:29:03.975+0000] {subprocess.py:93} INFO -     return self.call_macro(*args, **kwargs)
[2026-06-10T00:29:03.975+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.975+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt_common/clients/jinja.py", line 395, in call_macro
[2026-06-10T00:29:03.975+0000] {subprocess.py:93} INFO -     return macro(*args, **kwargs)
[2026-06-10T00:29:03.976+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.976+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 770, in __call__
[2026-06-10T00:29:03.976+0000] {subprocess.py:93} INFO -     return self._invoke(arguments, autoescape)
[2026-06-10T00:29:03.977+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.977+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 784, in _invoke
[2026-06-10T00:29:03.977+0000] {subprocess.py:93} INFO -     rv = self._func(*arguments)
[2026-06-10T00:29:03.977+0000] {subprocess.py:93} INFO -          ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.978+0000] {subprocess.py:93} INFO -   File "<template>", line 33, in macro
[2026-06-10T00:29:03.978+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/sandbox.py", line 401, in call
[2026-06-10T00:29:03.978+0000] {subprocess.py:93} INFO -     return __context.call(__obj, *args, **kwargs)
[2026-06-10T00:29:03.978+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.979+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 303, in call
[2026-06-10T00:29:03.979+0000] {subprocess.py:93} INFO -     return __obj(*args, **kwargs)
[2026-06-10T00:29:03.979+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.979+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/clients/jinja.py", line 82, in __call__
[2026-06-10T00:29:03.980+0000] {subprocess.py:93} INFO -     return self.call_macro(*args, **kwargs)
[2026-06-10T00:29:03.980+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.980+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt_common/clients/jinja.py", line 395, in call_macro
[2026-06-10T00:29:03.980+0000] {subprocess.py:93} INFO -     return macro(*args, **kwargs)
[2026-06-10T00:29:03.981+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.981+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 770, in __call__
[2026-06-10T00:29:03.981+0000] {subprocess.py:93} INFO -     return self._invoke(arguments, autoescape)
[2026-06-10T00:29:03.982+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.982+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 784, in _invoke
[2026-06-10T00:29:03.982+0000] {subprocess.py:93} INFO -     rv = self._func(*arguments)
[2026-06-10T00:29:03.982+0000] {subprocess.py:93} INFO -          ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.983+0000] {subprocess.py:93} INFO -   File "<template>", line 52, in macro
[2026-06-10T00:29:03.983+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/sandbox.py", line 401, in call
[2026-06-10T00:29:03.983+0000] {subprocess.py:93} INFO -     return __context.call(__obj, *args, **kwargs)
[2026-06-10T00:29:03.983+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.984+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/jinja2/runtime.py", line 303, in call
[2026-06-10T00:29:03.984+0000] {subprocess.py:93} INFO -     return __obj(*args, **kwargs)
[2026-06-10T00:29:03.984+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.984+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt_common/record.py", line 538, in record_replay_wrapper
[2026-06-10T00:29:03.985+0000] {subprocess.py:93} INFO -     return func_to_record(*call_args, **kwargs)
[2026-06-10T00:29:03.985+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.985+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/base/impl.py", line 508, in execute
[2026-06-10T00:29:03.985+0000] {subprocess.py:93} INFO -     return self.connections.execute(sql=sql, auto_begin=auto_begin, fetch=fetch, limit=limit)
[2026-06-10T00:29:03.986+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.986+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/connections.py", line 130, in execute
[2026-06-10T00:29:03.986+0000] {subprocess.py:93} INFO -     return super().execute(sql, auto_begin, fetch, limit)
[2026-06-10T00:29:03.987+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.987+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/sql/connections.py", line 219, in execute
[2026-06-10T00:29:03.987+0000] {subprocess.py:93} INFO -     _, cursor = self.add_query(sql, auto_begin)
[2026-06-10T00:29:03.988+0000] {subprocess.py:93} INFO -                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.988+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/sql/connections.py", line 131, in add_query
[2026-06-10T00:29:03.989+0000] {subprocess.py:93} INFO -     with self.exception_handler(sql):
[2026-06-10T00:29:03.989+0000] {subprocess.py:93} INFO -   File "/usr/local/lib/python3.12/contextlib.py", line 158, in __exit__
[2026-06-10T00:29:03.989+0000] {subprocess.py:93} INFO -     self.gen.throw(value)
[2026-06-10T00:29:03.990+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/connections.py", line 102, in exception_handler
[2026-06-10T00:29:03.990+0000] {subprocess.py:93} INFO -     self.rollback_if_open()
[2026-06-10T00:29:03.990+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/base/connections.py", line 125, in rollback_if_open
[2026-06-10T00:29:03.991+0000] {subprocess.py:93} INFO -     if conn is not None and conn.handle and conn.transaction_open:
[2026-06-10T00:29:03.991+0000] {subprocess.py:93} INFO -                             ^^^^^^^^^^^
[2026-06-10T00:29:03.991+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/contracts/connection.py", line 96, in handle
[2026-06-10T00:29:03.992+0000] {subprocess.py:93} INFO -     self._handle.resolve(self)
[2026-06-10T00:29:03.992+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/contracts/connection.py", line 120, in resolve
[2026-06-10T00:29:03.992+0000] {subprocess.py:93} INFO -     return self.opener(connection)
[2026-06-10T00:29:03.993+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.994+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/connections.py", line 53, in open
[2026-06-10T00:29:03.994+0000] {subprocess.py:93} INFO -     connection.handle = cls._ENV.handle()
[2026-06-10T00:29:03.995+0000] {subprocess.py:93} INFO -                         ^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.995+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/environments/local.py", line 75, in handle
[2026-06-10T00:29:03.995+0000] {subprocess.py:93} INFO -     self.conn = self.initialize_db(self.creds, self._plugins)
[2026-06-10T00:29:03.996+0000] {subprocess.py:93} INFO -                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.996+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/adapters/duckdb/environments/__init__.py", line 159, in initialize_db
[2026-06-10T00:29:03.996+0000] {subprocess.py:93} INFO -     conn = duckdb.connect(creds.path, read_only=False, config=config)
[2026-06-10T00:29:03.996+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.997+0000] {subprocess.py:93} INFO - _duckdb.IOException: IO Error: Could not set lock on file "/opt/***/data/warehouse.duckdb": Conflicting lock is held in /usr/local/bin/python3.12 (PID 824). See also https://duckdb.org/docs/stable/connect/concurrency
[2026-06-10T00:29:03.997+0000] {subprocess.py:93} INFO - 
[2026-06-10T00:29:03.997+0000] {subprocess.py:93} INFO - During handling of the above exception, another exception occurred:
[2026-06-10T00:29:03.998+0000] {subprocess.py:93} INFO - 
[2026-06-10T00:29:03.998+0000] {subprocess.py:93} INFO - Traceback (most recent call last):
[2026-06-10T00:29:03.998+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/cli/requires.py", line 182, in wrapper
[2026-06-10T00:29:03.999+0000] {subprocess.py:93} INFO -     result, success = func(*args, **kwargs)
[2026-06-10T00:29:03.999+0000] {subprocess.py:93} INFO -                       ^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:03.999+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/cli/requires.py", line 128, in wrapper
[2026-06-10T00:29:04.999+0000] {subprocess.py:93} INFO -     return func(*args, **kwargs)
[2026-06-10T00:29:04.000+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.000+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/cli/requires.py", line 276, in wrapper
[2026-06-10T00:29:04.000+0000] {subprocess.py:93} INFO -     return func(*args, **kwargs)
[2026-06-10T00:29:04.001+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.001+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/cli/requires.py", line 321, in wrapper
[2026-06-10T00:29:04.001+0000] {subprocess.py:93} INFO -     return func(*args, **kwargs)
[2026-06-10T00:29:04.002+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.002+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/cli/requires.py", line 391, in wrapper
[2026-06-10T00:29:04.002+0000] {subprocess.py:93} INFO -     return func(*args, **kwargs)
[2026-06-10T00:29:04.002+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.003+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/cli/requires.py", line 368, in wrapper
[2026-06-10T00:29:04.003+0000] {subprocess.py:93} INFO -     return func(*args, **kwargs)
[2026-06-10T00:29:04.003+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.004+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/cli/requires.py", line 408, in wrapper
[2026-06-10T00:29:04.004+0000] {subprocess.py:93} INFO -     return func(*args, **kwargs)
[2026-06-10T00:29:04.004+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.005+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/cli/main.py", line 593, in run
[2026-06-10T00:29:04.005+0000] {subprocess.py:93} INFO -     results = task.run()
[2026-06-10T00:29:04.005+0000] {subprocess.py:93} INFO -               ^^^^^^^^^^
[2026-06-10T00:29:04.005+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/task/runnable.py", line 626, in run
[2026-06-10T00:29:04.006+0000] {subprocess.py:93} INFO -     result = self.execute_with_hooks(selected_uids)
[2026-06-10T00:29:04.006+0000] {subprocess.py:93} INFO -              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.006+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/task/runnable.py", line 559, in execute_with_hooks
[2026-06-10T00:29:04.007+0000] {subprocess.py:93} INFO -     before_run_status = self.before_run(adapter, selected_uids)
[2026-06-10T00:29:04.007+0000] {subprocess.py:93} INFO -                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.007+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/task/run.py", line 1114, in before_run
[2026-06-10T00:29:04.007+0000] {subprocess.py:93} INFO -     self.create_schemas(adapter, required_schemas)
[2026-06-10T00:29:04.007+0000] {subprocess.py:93} INFO -   File "/home/***/.local/lib/python3.12/site-packages/dbt/task/runnable.py", line 734, in create_schemas
[2026-06-10T00:29:04.008+0000] {subprocess.py:93} INFO -     existing_schemas_lowered.update(ls_future.result())
[2026-06-10T00:29:04.008+0000] {subprocess.py:93} INFO -                                     ^^^^^^^^^^^^^^^^^^
[2026-06-10T00:29:04.008+0000] {subprocess.py:93} INFO -   File "/usr/local/lib/python3.12/concurrent/futures/_base.py", line 449, in result
[2026-06-10T00:29:04.008+0000] {subprocess.py:93} INFO -     return self.__get_result()
[2026-06-10T00:29:04.009+0000] {subprocess.py:93} INFO -            ^^^^^^^^^^^^^^^^^^^
